Pixel, Red, Green, Blue, Fire
21444,239,230,126,1
21445,249,244,136,1
21446,252,251,139,1
21447,242,237,130,1
21448,240,229,123,1
21449,233,219,114,1
21450,230,207,102,1
21451,222,198,92,1
21452,214,190,84,1
21453,210,186,80,1
21454,219,194,88,1
21455,231,207,101,1
21456,239,216,110,1
21457,242,219,114,1
21458,242,222,121,1
21459,245,225,128,1
21460,248,229,134,1
21461,250,231,137,1
21462,250,231,139,1
21463,247,225,138,1
21464,230,208,123,1
21465,219,194,111,1
21466,198,134,98,1
21467,201,137,101,1
21468,206,142,107,1
21469,214,150,117,1
21470,219,158,123,1
21471,220,162,124,1
21472,221,167,128,1
21473,221,172,132,1
21474,224,176,139,1
21475,216,181,139,1
21476,213,180,139,1
21477,210,178,138,1
21478,195,149,88,1
21479,208,164,96,1
21480,220,180,108,1
21481,223,187,106,1
21482,226,194,110,1
21483,230,204,116,1
21484,233,211,118,1
21485,233,218,119,1
21486,241,232,127,1
21487,249,244,136,1
21488,251,250,138,1
21489,244,242,135,1
21490,239,232,125,1
21491,235,222,117,1
21492,227,210,107,1
21493,220,194,90,1
21494,213,186,82,1
21495,208,181,77,1
21496,208,180,77,1
21497,221,192,89,1
21498,231,204,100,1
21499,240,213,109,1
21500,246,220,117,1
21501,245,224,126,1
21502,247,227,130,1
21503,249,228,134,1
21504,248,228,136,1
21505,245,222,134,1
21506,239,215,131,1
21507,220,194,112,1
21508,197,171,93,1
21509,193,131,93,1
21510,196,134,95,1
21511,202,140,102,1
21512,212,151,115,1
21513,220,162,124,1
21514,222,169,127,1
21515,227,178,135,1
21516,212,183,139,1
21517,210,182,137,1
21518,207,179,137,1
21519,204,175,137,1
21520,196,168,136,1
21521,193,150,87,1
21522,206,165,96,1
21523,216,176,104,1
21524,222,184,108,1
21525,224,194,108,1
21526,229,203,114,1
21527,236,215,123,1
21528,241,225,127,1
21529,244,231,128,1
21530,246,236,127,1
21531,249,244,132,1
21532,252,249,136,1
21533,244,243,132,1
21534,237,232,122,1
21535,229,218,110,1
21536,219,203,96,1
21537,210,191,85,1
21538,213,185,82,1
21539,209,180,79,1
21540,204,175,76,1
21541,210,180,81,1
21542,223,194,94,1
21543,232,203,103,1
21544,241,212,113,1
21545,246,217,120,1
21546,247,224,129,1
21547,246,223,130,1
21548,243,218,131,1
21549,240,214,132,1
21550,224,196,117,1
21551,203,173,98,1
21552,196,134,93,1
21553,205,143,102,1
21554,214,156,115,1
21555,222,169,126,1
21556,224,177,131,1
21557,208,186,139,1
21558,202,179,134,1
21559,192,169,126,1
21560,201,156,98,1
21561,208,167,102,1
21562,218,178,108,1
21563,226,187,112,1
21564,230,192,115,1
21565,231,202,115,1
21566,236,211,121,1
21567,243,223,131,1
21568,246,233,134,1
21569,248,237,133,1
21570,249,241,131,1
21571,251,246,133,1
21572,251,249,136,1
21573,239,237,126,1
21574,227,221,111,1
21575,218,207,99,1
21576,208,193,84,1
21577,201,182,74,1
21578,207,179,77,1
21579,204,175,75,1
21580,203,173,75,1
21581,215,185,87,1
21582,225,196,96,1
21583,235,206,106,1
21584,244,214,116,1
21585,250,221,126,1
21586,247,223,131,1
21587,244,219,131,1
21588,237,211,128,1
21589,230,201,123,1
21590,206,177,103,1
21591,194,136,93,1
21592,205,147,104,1
21593,216,160,117,1
21594,225,175,129,1
21595,196,177,131,1
21596,202,157,102,1
21597,215,171,110,1
21598,222,182,115,1
21599,230,190,118,1
21600,236,197,120,1
21601,240,202,122,1
21602,241,212,125,1
21603,242,220,129,1
21604,247,230,136,1
21605,249,238,138,1
21606,250,241,137,1
21607,251,245,134,1
21608,252,248,135,1
21609,252,251,137,1
21610,236,234,123,1
21611,220,214,104,1
21612,212,200,92,1
21613,204,189,80,1
21614,201,181,74,1
21615,205,177,74,1
21616,203,174,74,1
21617,207,177,79,1
21618,220,190,92,1
21619,230,201,101,1
21620,239,210,110,1
21621,247,217,119,1
21622,252,223,128,1
21623,250,223,133,1
21624,242,216,131,1
21625,231,204,125,1
21626,216,186,113,1
21627,193,140,96,1
21628,207,154,110,1
21629,219,167,123,1
21630,231,185,138,1
21631,198,184,136,1
21632,202,157,104,1
21633,214,169,111,1
21634,224,183,119,1
21635,231,191,121,1
21636,236,199,123,1
21637,242,205,125,1
21638,247,212,130,1
21639,245,219,130,1
21640,245,224,133,1
21641,246,231,137,1
21642,247,237,136,1
21643,250,243,137,1
21644,250,247,135,1
21645,252,250,137,1
21646,253,252,139,1
21647,237,235,124,1
21648,223,217,107,1
21649,212,201,93,1
21650,204,188,80,1
21651,200,180,73,1
21652,202,174,72,1
21653,204,175,75,1
21654,217,187,89,1
21655,228,198,100,1
21656,235,205,107,1
21657,243,214,114,1
21658,249,219,121,1
21659,253,223,128,1
21660,248,221,133,1
21661,239,211,128,1
21662,224,195,119,1
21663,203,173,101,1
21664,200,152,107,1
21665,216,169,123,1
21666,229,183,136,1
21667,199,153,99,1
21668,212,168,110,1
21669,221,180,118,1
21670,230,190,123,1
21671,233,196,122,1
21672,238,203,123,1
21673,245,211,126,1
21674,249,216,129,1
21675,245,221,130,1
21676,245,226,134,1
21677,247,234,139,1
21678,248,240,139,1
21679,250,245,139,1
21680,251,249,137,1
21681,239,237,126,1
21682,228,222,112,1
21683,213,202,94,1
21684,203,188,79,1
21685,200,180,73,1
21686,205,177,76,1
21687,216,186,88,1
21688,228,198,102,1
21689,238,208,110,1
21690,243,213,115,1
21691,247,217,119,1
21692,251,221,125,1
21693,250,220,128,1
21694,243,214,127,1
21695,232,203,122,1
21696,207,177,103,1
21697,196,145,105,1
21698,213,168,124,1
21699,197,145,96,1
21700,204,152,100,1
21701,213,169,112,1
21702,222,180,120,1
21703,228,189,124,1
21704,235,198,127,1
21705,238,202,126,1
21706,241,209,126,1
21707,245,215,127,1
21708,247,218,128,1
21709,246,224,133,1
21710,246,229,137,1
21711,251,250,138,1
21712,244,242,131,1
21713,233,227,117,1
21714,217,205,97,1
21715,204,188,80,1
21716,202,182,75,1
21717,212,184,84,1
21718,224,194,96,1
21719,236,206,110,1
21720,247,217,121,1
21721,252,222,124,1
21722,254,224,126,1
21723,254,225,129,1
21724,253,223,130,1
21725,241,212,127,1
21726,220,193,112,1
21727,191,163,88,1
21728,205,158,119,1
21729,203,152,107,1
21730,215,164,114,1
21731,222,171,117,1
21732,224,183,123,1
21733,232,192,130,1
21734,238,200,132,1
21735,244,210,136,1
21736,247,214,134,1
21737,248,218,133,1
21738,249,222,132,1
21739,249,223,131,1
21740,248,228,136,1
21741,249,247,136,1
21742,240,234,124,1
21743,225,214,106,1
21744,208,193,84,1
21745,205,185,78,1
21746,219,190,90,1
21747,230,200,102,1
21748,242,212,116,1
21749,252,223,127,1
21750,255,226,128,1
21751,255,229,131,1
21752,255,229,133,1
21753,255,227,135,1
21754,237,210,126,1
21755,203,176,99,1
21756,194,146,110,1
21757,217,171,134,1
21758,196,173,137,1
21759,195,149,108,1
21760,205,157,111,1
21761,219,172,121,1
21762,230,184,127,1
21763,236,191,132,1
21764,236,196,132,1
21765,240,204,137,1
21766,245,210,139,1
21767,254,229,137,1
21768,252,229,135,1
21769,248,232,138,1
21770,250,247,137,1
21771,249,242,133,1
21772,237,225,117,1
21773,217,202,93,1
21774,210,190,83,1
21775,223,195,95,1
21776,233,204,106,1
21777,244,214,118,1
21778,253,223,127,1
21779,255,227,130,1
21780,255,229,132,1
21781,255,228,134,1
21782,255,226,136,1
21783,231,204,122,1
21784,192,165,90,1
21785,200,154,119,1
21786,193,167,135,1
21787,194,151,106,1
21788,211,168,119,1
21789,218,177,122,1
21790,229,191,130,1
21791,237,201,135,1
21792,240,206,137,1
21793,251,249,138,1
21794,251,245,133,1
21795,250,241,130,1
21796,241,228,119,1
21797,227,210,102,1
21798,220,201,94,1
21799,224,200,99,1
21800,232,205,111,1
21801,243,214,121,1
21802,249,220,127,1
21803,254,224,133,1
21804,254,224,133,1
21805,251,222,132,1
21806,236,207,121,1
21807,202,177,96,1
21808,208,163,129,1
21809,195,169,137,1
21810,192,165,133,1
21811,191,163,133,1
21812,206,165,117,1
21813,220,179,126,1
21814,228,189,130,1
21815,236,201,136,1
21816,251,247,138,1
21817,251,243,133,1
21818,250,239,128,1
21819,242,228,119,1
21820,230,212,104,1
21821,223,204,97,1
21822,229,205,105,1
21823,234,208,114,1
21824,242,213,121,1
21825,247,216,125,1
21826,247,216,126,1
21827,245,214,124,1
21828,242,210,122,1
21829,219,189,105,1
21830,192,145,115,1
21831,193,163,125,1
21832,208,170,120,1
21833,224,184,130,1
21834,233,196,135,1
21835,252,246,138,1
21836,251,241,132,1
21837,250,236,126,1
21838,242,226,117,1
21839,231,211,103,1
21840,225,202,97,1
21841,232,205,107,1
21842,234,205,114,1
21843,237,206,116,1
21844,240,209,119,1
21845,237,203,116,1
21846,228,196,109,1
21847,221,189,102,1
21848,196,165,85,1
21849,191,146,118,1
21850,198,167,129,1
21851,207,169,119,1
21852,222,186,130,1
21853,235,200,138,1
21854,242,241,133,1
21855,252,243,137,1
21856,251,238,131,1
21857,250,233,127,1
21858,243,222,117,1
21859,229,206,102,1
21860,223,197,96,1
21861,225,195,100,1
21862,226,194,106,1
21863,229,195,108,1
21864,230,196,109,1
21865,230,195,111,1
21866,218,183,99,1
21867,200,167,83,1
21868,194,156,129,1
21869,204,170,135,1
21870,195,154,109,1
21871,212,171,123,1
21872,229,190,137,1
21873,253,242,139,1
21874,251,238,134,1
21875,250,233,129,1
21876,246,225,120,1
21877,235,211,108,1
21878,221,194,91,1
21879,212,183,84,1
21880,219,186,95,1
21881,217,182,97,1
21882,211,175,91,1
21883,204,168,84,1
21884,209,172,91,1
21885,194,158,77,1
21886,201,167,136,1
21887,199,158,113,1
21888,217,177,128,1
21889,247,246,139,1
21890,252,238,136,1
21891,249,231,130,1
21892,241,222,119,1
21893,235,211,110,1
21894,224,197,96,1
21895,210,180,81,1
21896,203,170,72,1
21897,207,172,83,1
21898,199,162,81,1
21899,191,153,72,1
21900,204,166,119,1
21901,227,189,139,1
21902,249,246,138,1
21903,244,242,131,1
21904,241,239,128,1
21905,236,234,121,1
21906,233,231,118,1
21907,232,230,119,1
21908,236,234,123,1
21909,244,243,133,1
21910,249,233,134,1
21911,242,223,123,1
21912,231,208,108,1
21913,218,193,91,1
21914,209,179,80,1
21915,199,166,68,1
21916,195,161,64,1
21917,192,154,68,1
21918,211,176,125,1
21919,250,248,139,1
21920,246,244,132,1
21921,243,241,129,1
21922,238,236,123,1
21923,235,233,120,1
21924,234,232,120,1
21925,238,236,125,1
21926,245,243,132,1
21927,249,235,136,1
21928,244,226,127,1
21929,233,213,113,1
21930,222,198,98,1
21931,206,179,79,1
21932,197,166,66,1
21933,209,176,120,1
21934,231,202,139,1
21935,245,242,138,1
21936,248,235,132,1
21937,241,224,122,1
21938,226,207,104,1
21939,216,193,89,1
21940,197,170,67,1
21941,220,188,131,1
21942,251,249,139,1
21943,246,245,139,1
21944,245,242,136,1
21945,248,235,131,1
21946,241,224,120,1
21947,226,207,102,1
21948,215,192,88,1
21949,197,170,65,1
21950,191,154,108,1
21951,223,192,135,1
21952,251,249,138,1
21953,246,245,139,1
21954,245,243,135,1
21955,248,236,131,1
21956,241,224,120,1
21957,226,207,102,1
21958,216,193,87,1
21959,202,175,70,1
21960,193,155,110,1
21961,223,193,136,1
21962,251,249,138,1
21963,252,250,139,1
21964,246,245,137,1
21965,245,243,135,1
21966,250,237,132,1
21967,243,226,120,1
21968,228,209,102,1
21969,217,194,88,1
21970,205,178,73,1
21971,191,159,56,1
21972,194,156,80,1
21973,194,154,82,1
21974,191,154,108,1
21975,221,191,133,1
21976,252,250,137,1
21977,252,250,139,1
21978,246,245,137,1
21979,246,244,135,1
21980,252,239,134,1
21981,243,226,120,1
21982,229,211,103,1
21983,217,194,88,1
21984,206,179,74,1
21985,192,160,57,1
21986,191,155,70,1
21987,194,156,80,1
21988,197,157,85,1
21989,193,153,83,1
21990,218,186,129,1
21991,252,250,137,1
21992,252,250,137,1
21993,246,244,135,1
21994,251,238,133,1
21995,243,226,121,1
21996,228,209,104,1
21997,216,193,87,1
21998,207,180,75,1
21999,194,162,59,1
22000,191,154,70,1
22001,192,154,78,1
22002,193,153,81,1
22003,205,101,76,1
22004,208,177,120,1
22005,227,200,135,1
22006,252,251,135,1
22007,252,250,137,1
22008,246,244,133,1
22009,247,234,129,1
22010,239,222,118,1
22011,225,206,102,1
22012,214,191,87,1
22013,206,179,74,1
22014,195,163,62,1
22015,216,110,90,1
22016,223,114,93,1
22017,226,113,90,1
22018,228,111,86,1
22019,232,112,86,1
22020,233,109,83,1
22021,235,106,81,1
22022,236,104,80,1
22023,232,101,75,1
22024,198,166,109,1
22025,219,191,126,1
22026,234,209,138,1
22027,243,239,139,1
22028,243,237,138,1
22029,240,233,134,1
22030,240,232,134,1
22031,240,233,133,1
22032,240,233,132,1
22033,251,250,136,1
22034,252,250,137,1
22035,246,243,133,1
22036,247,232,129,1
22037,239,221,118,1
22038,226,206,103,1
22039,214,190,88,1
22040,205,177,76,1
22041,194,162,62,1
22042,215,103,86,1
22043,224,111,93,1
22044,234,117,98,1
22045,242,121,100,1
22046,244,120,96,1
22047,244,116,90,1
22048,247,115,88,1
22049,245,111,83,1
22050,241,106,78,1
22051,238,103,73,1
22052,210,181,117,1
22053,236,210,138,1
22054,246,232,136,1
22055,240,226,129,1
22056,233,219,122,1
22057,228,211,115,1
22058,223,206,109,1
22059,221,203,106,1
22060,226,208,110,1
22061,233,213,114,1
22062,247,227,126,1
22063,255,243,139,1
22064,249,247,137,1
22065,237,236,122,1
22066,229,228,112,1
22067,251,249,136,1
22068,252,250,137,1
22069,252,249,137,1
22070,252,247,136,1
22071,254,247,136,1
22072,255,249,139,1
22073,255,247,139,1
22074,250,248,138,1
22075,251,248,138,1
22076,252,249,139,1
22077,252,249,139,1
22078,249,248,136,1
22079,248,246,135,1
22080,248,244,134,1
22081,248,239,131,1
22082,251,232,129,1
22083,243,220,119,1
22084,232,204,106,1
22085,221,189,93,1
22086,207,175,81,1
22087,193,159,68,1
22088,223,107,89,1
22089,227,111,94,1
22090,234,116,97,1
22091,242,119,99,1
22092,246,120,96,1
22093,252,120,95,1
22094,252,118,89,1
22095,249,112,83,1
22096,245,107,78,1
22097,239,104,74,1
22098,238,101,69,1
22099,212,180,117,1
22100,251,230,136,1
22101,240,220,127,1
22102,230,210,115,1
22103,213,192,97,1
22104,207,186,91,1
22105,204,180,84,1
22106,203,179,83,1
22107,209,184,86,1
22108,212,186,89,1
22109,228,202,103,1
22110,245,226,124,1
22111,249,242,135,1
22112,249,248,138,1
22113,249,248,132,1
22114,248,247,130,1
22115,247,244,128,1
22116,248,242,128,1
22117,251,244,130,1
22118,251,244,132,1
22119,248,245,132,1
22120,249,246,133,1
22121,249,246,133,1
22122,250,247,134,1
22123,248,245,132,1
22124,246,244,131,1
22125,247,243,130,1
22126,248,238,128,1
22127,253,231,129,1
22128,245,220,119,1
22129,235,204,106,1
22130,223,190,95,1
22131,210,175,83,1
22132,196,161,71,1
22133,193,156,68,1
22134,192,151,68,1
22135,223,102,85,1
22136,229,110,94,1
22137,236,114,97,1
22138,243,119,98,1
22139,250,120,96,1
22140,254,120,93,1
22141,253,115,86,1
22142,248,109,78,1
22143,245,104,73,1
22144,241,103,71,1
22145,192,153,99,1
22146,227,191,131,1
22147,254,224,136,1
22148,247,218,128,1
22149,234,206,115,1
22150,221,194,101,1
22151,196,169,77,1
22152,194,160,65,1
22153,212,179,82,1
22154,233,206,107,1
22155,245,231,126,1
22156,250,245,137,1
22157,249,247,138,1
22158,247,246,130,1
22159,245,242,126,1
22160,244,238,123,1
22161,242,236,122,1
22162,244,237,124,1
22163,245,238,127,1
22164,245,240,128,1
22165,247,240,129,1
22166,247,240,129,1
22167,247,241,129,1
22168,247,242,130,1
22169,246,242,130,1
22170,248,240,129,1
22171,247,236,127,1
22172,253,229,127,1
22173,247,217,119,1
22174,237,202,108,1
22175,225,188,97,1
22176,213,175,86,1
22177,202,163,76,1
22178,198,158,73,1
22179,199,157,74,1
22180,198,159,79,1
22181,197,158,83,1
22182,195,156,81,1
22183,191,153,79,1
22184,234,109,95,1
22185,239,113,96,1
22186,246,117,96,1
22187,253,118,94,1
22188,255,115,88,1
22189,253,110,81,1
22190,250,106,73,1
22191,248,103,69,1
22192,241,101,67,1
22193,203,162,111,1
22194,254,221,137,1
22195,248,213,126,1
22196,242,206,118,1
22197,228,192,104,1
22198,220,182,93,1
22199,200,163,71,1
22200,208,166,72,1
22201,227,192,96,1
22202,243,219,117,1
22203,252,239,134,1
22204,251,245,138,1
22205,250,249,138,1
22206,249,247,135,1
22207,247,243,131,1
22208,246,240,127,1
22209,241,233,122,1
22210,238,230,119,1
22211,242,231,122,1
22212,243,232,124,1
22213,245,236,128,1
22214,246,235,129,1
22215,247,235,129,1
22216,247,236,130,1
22217,248,238,131,1
22218,248,237,131,1
22219,250,237,131,1
22220,251,232,129,1
22221,254,225,127,1
22222,249,214,118,1
22223,239,200,107,1
22224,227,187,96,1
22225,217,175,88,1
22226,206,164,78,1
22227,202,160,76,1
22228,205,160,78,1
22229,215,175,95,1
22230,218,179,104,1
22231,220,181,106,1
22232,218,180,106,1
22233,201,162,94,1
22234,237,107,92,1
22235,244,113,95,1
22236,249,114,93,1
22237,253,113,89,1
22238,253,110,81,1
22239,253,106,74,1
22240,250,102,68,1
22241,216,178,127,1
22242,252,223,137,1
22243,249,214,130,1
22244,242,205,121,1
22245,238,198,114,1
22246,233,190,104,1
22247,227,181,96,1
22248,220,172,86,1
22249,207,159,72,1
22250,196,146,59,1
22251,207,155,64,1
22252,231,187,94,1
22253,244,213,114,1
22254,254,234,131,1
22255,251,244,138,1
22256,248,247,138,1
22257,250,249,139,1
22258,250,246,138,1
22259,247,243,133,1
22260,243,237,127,1
22261,236,228,119,1
22262,234,223,115,1
22263,235,224,118,1
22264,240,228,123,1
22265,243,230,125,1
22266,244,230,125,1
22267,245,231,126,1
22268,246,232,127,1
22269,247,233,128,1
22270,247,234,129,1
22271,248,232,127,1
22272,248,227,124,1
22273,250,215,120,1
22274,242,203,110,1
22275,234,190,101,1
22276,222,177,90,1
22277,212,166,81,1
22278,208,162,79,1
22279,206,159,79,1
22280,208,161,82,1
22281,219,179,99,1
22282,223,184,109,1
22283,229,190,115,1
22284,230,192,118,1
22285,220,181,113,1
22286,198,160,97,1
22287,240,102,86,1
22288,245,106,89,1
22289,247,107,86,1
22290,251,107,81,1
22291,251,104,75,1
22292,250,101,70,1
22293,219,184,134,1
22294,248,220,139,1
22295,236,207,123,1
22296,231,193,112,1
22297,224,183,101,1
22298,223,178,95,1
22299,222,173,90,1
22300,222,168,85,1
22301,215,158,76,1
22302,205,147,63,1
22303,195,136,50,1
22304,199,141,53,1
22305,230,179,88,1
22306,244,206,109,1
22307,254,228,127,1
22308,250,239,135,1
22309,250,245,138,1
22310,248,244,137,1
22311,250,245,137,1
22312,246,241,131,1
22313,239,232,123,1
22314,234,224,116,1
22315,231,220,112,1
22316,231,219,113,1
22317,235,221,116,1
22318,239,223,119,1
22319,241,223,119,1
22320,243,224,121,1
22321,242,225,121,1
22322,241,226,121,1
22323,243,225,122,1
22324,243,223,120,1
22325,243,218,117,1
22326,239,200,107,1
22327,230,187,95,1
22328,221,174,86,1
22329,211,162,77,1
22330,207,158,74,1
22331,206,158,76,1
22332,210,159,80,1
22333,214,164,87,1
22334,221,181,102,1
22335,227,188,113,1
22336,234,195,120,1
22337,236,198,124,1
22338,235,196,128,1
22339,218,180,117,1
22340,220,181,132,1
22341,240,207,133,1
22342,233,200,122,1
22343,225,190,109,1
22344,221,177,99,1
22345,213,164,85,1
22346,212,158,81,1
22347,213,155,76,1
22348,216,154,73,1
22349,211,147,65,1
22350,204,138,56,1
22351,194,128,44,1
22352,196,132,45,1
22353,226,170,79,1
22354,241,199,105,1
22355,251,220,122,1
22356,253,236,136,1
22357,252,242,137,1
22358,251,242,137,1
22359,249,242,136,1
22360,248,245,138,1
22361,253,244,139,1
22362,250,241,136,1
22363,245,235,129,1
22364,238,225,120,1
22365,232,217,113,1
22366,230,214,110,1
22367,230,213,110,1
22368,232,214,112,1
22369,239,216,116,1
22370,242,216,117,1
22371,243,217,118,1
22372,244,218,119,1
22373,241,217,117,1
22374,241,217,117,1
22375,241,214,115,1
22376,241,208,112,1
22377,226,184,92,1
22378,215,168,80,1
22379,209,158,73,1
22380,202,150,67,1
22381,202,150,70,1
22382,207,156,77,1
22383,215,162,86,1
22384,220,169,93,1
22385,226,185,106,1
22386,232,193,118,1
22387,239,200,125,1
22388,242,204,130,1
22389,241,202,134,1
22390,230,192,129,1
22391,202,164,102,1
22392,199,156,109,1
22393,216,174,122,1
22394,225,185,126,1
22395,230,191,126,1
22396,228,190,121,1
22397,227,187,116,1
22398,224,182,107,1
22399,216,173,95,1
22400,210,159,82,1
22401,200,145,69,1
22402,201,142,65,1
22403,205,141,64,1
22404,206,138,60,1
22405,205,137,56,1
22406,203,134,52,1
22407,198,128,46,1
22408,196,130,43,1
22409,218,160,71,1
22410,238,191,98,1
22411,246,209,113,1
22412,255,230,131,1
22413,254,236,135,1
22414,253,237,134,1
22415,253,238,135,1
22416,249,238,135,1
22417,252,239,137,1
22418,254,237,139,1
22419,254,237,139,1
22420,253,237,138,1
22421,251,233,135,1
22422,247,228,128,1
22423,240,219,120,1
22424,232,210,111,1
22425,232,208,111,1
22426,233,209,112,1
22427,236,209,114,1
22428,241,209,116,1
22429,244,209,116,1
22430,246,210,117,1
22431,247,211,118,1
22432,242,208,115,1
22433,242,208,115,1
22434,242,205,113,1
22435,240,200,109,1
22436,215,169,81,1
22437,205,155,68,1
22438,199,147,63,1
22439,197,142,60,1
22440,202,149,69,1
22441,209,156,78,1
22442,219,166,90,1
22443,227,174,98,1
22444,229,188,110,1
22445,234,195,120,1
22446,240,202,127,1
22447,243,205,132,1
22448,243,206,138,1
22449,234,197,134,1
22450,207,171,109,1
22451,196,149,102,1
22452,196,149,97,1
22453,202,155,96,1
22454,204,158,94,1
22455,205,158,91,1
22456,210,161,88,1
22457,209,156,81,1
22458,205,148,72,1
22459,196,132,58,1
22460,192,127,53,1
22461,193,125,50,1
22462,192,122,46,1
22463,195,125,47,1
22464,200,129,51,1
22465,202,131,52,1
22466,204,133,54,1
22467,200,129,47,1
22468,198,128,45,1
22469,195,128,45,1
22470,195,131,46,1
22471,196,137,50,1
22472,211,155,68,1
22473,228,177,88,1
22474,241,194,103,1
22475,245,211,114,1
22476,252,222,123,1
22477,255,228,129,1
22478,255,231,131,1
22479,255,229,129,1
22480,254,226,126,1
22481,249,221,121,1
22482,244,217,118,1
22483,243,213,120,1
22484,241,211,120,1
22485,239,207,116,1
22486,235,203,112,1
22487,233,201,110,1
22488,233,201,110,1
22489,233,201,110,1
22490,235,202,112,1
22491,245,200,114,1
22492,248,200,115,1
22493,250,201,116,1
22494,250,199,115,1
22495,249,197,113,1
22496,250,199,115,1
22497,244,193,109,1
22498,234,184,99,1
22499,215,162,78,1
22500,198,144,61,1
22501,194,141,61,1
22502,205,152,74,1
22503,215,162,86,1
22504,224,172,96,1
22505,235,185,109,1
22506,235,195,119,1
22507,237,200,126,1
22508,242,207,134,1
22509,209,183,121,1
22510,192,135,81,1
22511,198,142,81,1
22512,198,142,78,1
22513,204,145,77,1
22514,205,142,71,1
22515,201,134,62,1
22516,200,126,57,1
22517,197,123,52,1
22518,197,122,50,1
22519,196,120,46,1
22520,198,124,48,1
22521,203,130,53,1
22522,206,135,57,1
22523,210,139,60,1
22524,212,139,59,1
22525,211,139,57,1
22526,209,141,57,1
22527,207,143,58,1
22528,208,148,62,1
22529,219,162,75,1
22530,231,178,90,1
22531,241,190,101,1
22532,246,202,109,1
22533,247,203,110,1
22534,249,206,113,1
22535,253,213,119,1
22536,253,213,119,1
22537,247,206,112,1
22538,239,200,105,1
22539,237,197,104,1
22540,237,194,107,1
22541,235,192,106,1
22542,231,188,102,1
22543,227,184,98,1
22544,227,184,98,1
22545,227,184,98,1
22546,228,185,99,1
22547,231,187,101,1
22548,241,187,105,1
22549,244,187,106,1
22550,247,188,107,1
22551,246,187,106,1
22552,247,186,106,1
22553,247,186,106,1
22554,240,181,100,1
22555,229,170,90,1
22556,208,151,69,1
22557,194,137,55,1
22558,200,144,64,1
22559,212,158,80,1
22560,224,171,95,1
22561,235,183,107,1
22562,244,194,119,1
22563,242,202,127,1
22564,243,206,133,1
22565,246,211,139,1
22566,221,196,135,1
22567,200,176,118,1
22568,238,101,55,1
22569,240,102,57,1
22570,241,103,58,1
22571,240,101,56,1
22572,198,131,71,1
22573,205,136,73,1
22574,209,137,70,1
22575,208,131,64,1
22576,207,125,60,1
22577,207,124,58,1
22578,206,124,56,1
22579,207,126,55,1
22580,211,131,58,1
22581,216,140,64,1
22582,219,145,69,1
22583,223,151,73,1
22584,234,157,78,1
22585,234,159,78,1
22586,233,161,79,1
22587,230,161,79,1
22588,229,164,80,1
22589,233,173,87,1
22590,237,180,93,1
22591,242,186,99,1
22592,248,191,105,1
22593,249,192,107,1
22594,248,190,105,1
22595,249,192,107,1
22596,245,188,103,1
22597,239,183,98,1
22598,234,178,93,1
22599,233,177,93,1
22600,232,175,95,1
22601,230,173,94,1
22602,227,170,91,1
22603,223,166,87,1
22604,223,165,87,1
22605,222,165,86,1
22606,223,165,87,1
22607,225,167,89,1
22608,230,166,89,1
22609,234,166,91,1
22610,234,167,92,1
22611,235,165,91,1
22612,235,165,91,1
22613,236,166,92,1
22614,228,159,85,1
22615,216,149,74,1
22616,201,140,61,1
22617,191,130,51,1
22618,192,133,54,1
22619,206,149,70,1
22620,225,169,92,1
22621,237,184,108,1
22622,246,194,118,1
22623,252,202,128,1
22624,247,207,134,1
22625,247,210,137,1
22626,211,187,131,1
22627,242,105,64,1
22628,244,107,63,1
22629,242,110,62,1
22630,241,111,61,1
22631,240,111,59,1
22632,239,111,59,1
22633,239,111,59,1
22634,240,111,59,1
22635,242,111,62,1
22636,242,111,62,1
22637,243,110,62,1
22638,244,110,63,1
22639,241,105,59,1
22640,238,102,55,1
22641,195,119,65,1
22642,205,127,69,1
22643,212,131,69,1
22644,213,129,65,1
22645,216,129,68,1
22646,218,131,68,1
22647,217,130,66,1
22648,219,135,66,1
22649,226,144,72,1
22650,231,151,77,1
22651,234,156,82,1
22652,238,161,86,1
22653,244,165,88,1
22654,246,168,91,1
22655,245,170,92,1
22656,243,170,91,1
22657,241,173,92,1
22658,242,177,95,1
22659,241,178,95,1
22660,242,178,96,1
22661,245,175,95,1
22662,245,175,95,1
22663,242,172,92,1
22664,244,174,94,1
22665,239,169,89,1
22666,236,166,86,1
22667,232,162,82,1
22668,228,158,79,1
22669,229,158,83,1
22670,227,156,82,1
22671,223,152,78,1
22672,220,149,75,1
22673,219,148,74,1
22674,217,146,72,1
22675,217,146,72,1
22676,217,146,73,1
22677,219,146,76,1
22678,222,146,78,1
22679,223,147,79,1
22680,222,146,78,1
22681,222,146,78,1
22682,224,148,79,1
22683,218,142,74,1
22684,207,133,64,1
22685,196,129,56,1
22686,198,137,62,1
22687,217,158,83,1
22688,237,179,104,1
22689,248,194,118,1
22690,253,200,125,1
22691,254,204,130,1
22692,249,209,135,1
22693,248,211,137,1
22694,242,105,64,1
22695,243,109,64,1
22696,244,114,65,1
22697,244,116,66,1
22698,241,116,62,1
22699,242,117,63,1
22700,243,119,65,1
22701,244,120,66,1
22702,245,119,69,1
22703,245,118,68,1
22704,244,116,67,1
22705,242,114,64,1
22706,239,109,60,1
22707,236,105,57,1
22708,232,101,53,1
22709,201,120,65,1
22710,209,127,69,1
22711,218,133,72,1
22712,224,135,77,1
22713,233,145,84,1
22714,238,150,88,1
